user_id,age,gender,education,city,country,has_instagram,has_spotify,account_age_days,total_matches,total_messages_received,total_messages_sent,total_likes_given,total_passes_given,total_conversations,avg_messages_per_conversation,engaging_conversation_ratio,match_rate,messages_per_match,response_rate,age_group
bcc5160b86842cb0b40264714335348e,31,M,Has high school and/or college education,,,True,False,2587,216,448,514,21232,9503,99,5.171717171717172,0.6262626262626263,0.007027818448023426,2.074074074074074,0.8715953307392996,"(28, 33]"
050e75190335559b0c53337f0dabe429,30,M,Has high school and/or college education,London,England,False,True,3797,182,697,631,15843,24107,123,5.1138211382113825,0.4959349593495935,0.004555694618272841,3.82967032967033,1.1045958795562598,"(28, 33]"
a0353bd4ddd456f81de665afebaf060f,29,M,Has no high school or college education,Budapest,Magyarország,False,False,2547,355,824,1198,18932,24451,78,15.26923076923077,0.9487179487179487,0.008182928796994214,2.3211267605633803,0.6878130217028381,"(28, 33]"
3beec9cafe5f7f5c169839d3366dcb38,24,M,Has no high school or college education,,,False,True,2273,16,18,25,8081,8066,4,5.75,0.5,0.0009908961416981482,1.125,0.72,"(23, 28]"
10e6c947e1bac22a32dfe5142fe9a243,32,M,Has no high school or college education,,,False,False,1763,85,127,104,4412,1286,21,4.9523809523809526,0.47619047619047616,0.014917514917514918,1.4941176470588236,1.2211538461538463,"(28, 33]"
5ea74458158b329e84bd61eca26bd638,34,M,Has high school and/or college education,Lethbridge,Alberta,True,True,4092,187,650,906,14026,18874,105,7.9523809523809526,0.5619047619047619,0.005683890577507599,3.4759358288770055,0.717439293598234,"(33, 38]"
8562d2d7953439cdd053be1375a0a20c,25,M,Has no high school or college education,Chagrin Falls,OH,True,True,2324,1496,9030,11650,25673,87799,1305,8.856704980842911,0.8053639846743295,0.013183869148336153,6.036096256684492,0.7751072961373391,"(23, 28]"
7d6aaf9e24bfa3a0579def2508062faf,31,M,Has no high school or college education,,,False,False,1678,27,19,25,265,23658,5,2.4,0.4,0.0011286209923504578,0.7037037037037037,0.76,"(28, 33]"
98c3b63ea8f1fff1e49225727ac2821b,22,M,Has no high school or college education,Paris,France,False,True,1387,14,7,21,1288,4176,8,2.375,0.5,0.002562225475841874,0.5,0.3333333333333333,"(18, 23]"
16191c83886a826e103eddc952ac0524,25,M,Has no high school or college education,Seattle,WA,True,True,1591,1537,1207,991,17484,31410,375,2.5653333333333332,0.3253333333333333,0.03143534994068802,0.7852960312296682,1.2179616548940464,"(23, 28]"
2f051007e7936f333b5a19bab9f9d5c4,28,F,Has high school and/or college education,,,True,False,3389,5136,16449,15069,12032,125060,2083,7.56361017762842,0.5660105616898704,0.037463892860269014,3.2026869158878504,1.091578737806092,"(23, 28]"
83d673999e9f08505461f6c4e88050fe,29,M,Has no high school or college education,Örebro,Sweden,False,True,2554,113,340,362,1810,12580,59,6.135593220338983,0.6101694915254238,0.007852675469075747,3.0088495575221237,0.9392265193370166,"(28, 33]"
80a602688af90ec80817fb406fbd0a71,28,M,Has no high school or college education,New York,NY,False,True,2197,1504,4338,4932,41159,63965,355,13.887323943661972,0.5830985915492958,0.014306913739964233,2.8843085106382977,0.8795620437956204,"(23, 28]"
9fd428e515ede3a5a3bb4dfd00b9f1ba,21,M,Has no high school or college education,,,True,True,1383,36,157,200,399,16362,20,10.0,0.95,0.0021478432074458565,4.361111111111111,0.785,"(18, 23]"
ad4141e0d850a19455400e44de33b523,32,M,Has no high school or college education,Bourne,United Kingdom,True,True,2127,390,2100,2323,12049,54502,263,8.779467680608365,0.5285171102661597,0.005860167390422383,5.384615384615385,0.9040034438226431,"(28, 33]"
e2146b0a63a353caae5010bc349d6054,41,M,Has high school and/or college education,,,True,False,3177,63,87,87,2376,54618,17,5.117647058823529,0.47058823529411764,0.001105379513633014,1.380952380952381,1.0,"(38, 43]"
8bc1746aeee49cef184877aa18c344df,29,M,Has no high school or college education,Tampere,Suomi,False,True,1590,105,991,1263,6047,57554,96,12.75,0.8020833333333334,0.0016509174384050566,9.438095238095238,0.784639746634996,"(28, 33]"
4dbc8b132172365fba91dfeb04cba415,27,M,Has no high school or college education,,,True,False,1663,1524,4594,4453,22603,82868,205,21.71707317073171,0.6780487804878049,0.014449469522427967,3.0144356955380576,1.031664046710083,"(23, 28]"
075a6a1290e9b25acab78014de8ca6d7,29,M,Has high school and/or college education,,,True,True,3568,1096,1206,1047,12259,32370,240,5.354166666666667,0.4375,0.02455802281028031,1.1003649635036497,1.151862464183381,"(28, 33]"
bbde064a643a1d3eaf42658ed22b3069,25,F,Has no high school or college education,,,False,False,1681,781,1059,791,1961,95507,183,4.224043715846994,0.48633879781420764,0.008012886280625436,1.3559539052496798,1.338811630847029,"(23, 28]"
fb28c968ca166e72d1519d1b2549c277,30,M,Has high school and/or college education,Oslo,Norge,False,True,3523,1523,3317,4155,49462,13511,622,6.943729903536977,0.6254019292604501,0.02418496816095787,2.1779382797110967,0.7983152827918171,"(28, 33]"
3096f060eb13462bad9a6a8a5c95ce9a,28,M,Has no high school or college education,,,False,True,1439,93,512,827,3243,37026,86,9.255813953488373,0.6976744186046512,0.0023094688221709007,5.505376344086022,0.619105199516324,"(23, 28]"
102c3f7e715e2e638e4cd9161c9e2dae,28,F,Has no high school or college education,Victoria,BC,False,False,1940,80,104,104,8348,1021,22,4.7272727272727275,0.5,0.008538798164158395,1.3,1.0,"(23, 28]"
3fe4938e43c8373cf8415d3f6994b13d,25,M,Has no high school or college education,,,False,True,2579,263,565,734,12507,27419,90,8.166666666666666,0.6555555555555556,0.006587186294645093,2.1482889733840302,0.7697547683923706,"(23, 28]"
553652e94a222267bab6feb8413f9e91,24,M,Has no high school or college education,,,False,True,1841,333,638,602,6926,6080,117,5.085470085470085,0.7350427350427351,0.02560356758419191,1.9159159159159158,1.0598006644518272,"(23, 28]"
f88e0b5491ab90397551ef262db73f57,32,M,Has high school and/or college education,,,False,True,3957,505,951,732,4607,7807,308,3.6233766233766236,0.4837662337662338,0.040679877557596264,1.883168316831683,1.2991803278688525,"(28, 33]"
6e4e15e49bacb7c95af50673553f171c,36,F,Has no high school or college education,,,False,False,1410,26,102,67,33,1606,11,6.090909090909091,0.2727272727272727,0.01586333129957291,3.923076923076923,1.5223880597014925,"(33, 38]"
bfa41638f5de552bbe8a8d96b77eef1b,42,M,Has no high school or college education,Vaasa,Suomi,False,False,3778,136,439,439,18650,34567,97,5.938144329896907,0.4536082474226804,0.002555574346543398,3.2279411764705883,1.0,"(38, 43]"
ae2b1e804da9c20f6c50b18140a41f18,25,M,Has no high school or college education,Warszawa,Polska,False,False,1725,97,1008,1301,2201,50383,73,17.52054794520548,0.8082191780821918,0.0018446675794918607,10.391752577319588,0.7747886241352806,"(23, 28]"
638329c39e06a8212422ee925ea9244e,25,F,Has no high school or college education,,,False,False,1441,59,186,221,251,4870,19,11.631578947368421,0.42105263157894735,0.011521187268111696,3.152542372881356,0.8416289592760181,"(23, 28]"
c79296907b699ef5c9eb82130c5ee63a,36,M,Has high school and/or college education,,,False,True,2636,417,2151,2298,14803,188959,293,7.791808873720137,0.5494880546075085,0.0020465052365014084,5.158273381294964,0.9360313315926893,"(33, 38]"
fa80d186a0ff64f0c1abde2d06ab7552,29,M,Has no high school or college education,Stockholm,Sverige,False,True,1531,221,771,892,11007,22442,62,13.903225806451612,0.8064516129032258,0.006607073455110766,3.48868778280543,0.8643497757847534,"(28, 33]"
917a39fac991c4aada567defc42af19c,30,F,Has high school and/or college education,,,False,False,3799,5722,8020,6935,21079,453988,1269,7.178092986603625,0.5059101654846335,0.012044616864568577,1.4016078294302692,1.156452775775054,"(28, 33]"
dc68bc00c6996cb62da30ec6004ff075,31,M,Has no high school or college education,,,False,False,2109,101,193,201,7575,12248,75,2.6266666666666665,0.4266666666666667,0.005095091560308732,1.9108910891089108,0.9601990049751243,"(28, 33]"
a1b919ce7acc3c843d6d099068a257f3,23,M,Has no high school or college education,Portland,ME,True,False,1881,1663,418,262,20785,16978,205,1.1902439024390243,0.25853658536585367,0.04403781479225697,0.2513529765484065,1.5954198473282444,"(18, 23]"
a2c98794e71487b91a2753bf09a1c59c,27,M,Has no high school or college education,,,False,False,2081,1078,2284,2525,8138,6533,622,3.9967845659163985,0.6334405144694534,0.07347829050507805,2.11873840445269,0.9045544554455446,"(23, 28]"
0a32c88fd0a642b6227a47b268d8130b,25,M,Has high school and/or college education,,,False,False,3389,424,71,34,70063,25954,32,1.03125,0.1875,0.004415884687086662,0.16745283018867924,2.088235294117647,"(23, 28]"
c97abc9fea343c8e09e19fcc4c8a1904,44,M,Has high school and/or college education,,,False,False,3838,1210,1719,1650,7973,179404,508,5.1141732283464565,0.6200787401574803,0.006457569498924628,1.4206611570247933,1.0418181818181818,"(43, 48]"
4bad274544c5e4f8f27b7aff1ecaeee5,31,M,Has no high school or college education,Kansas City,MO,False,True,1591,216,482,579,2357,17123,128,4.4453125,0.484375,0.01108829568788501,2.2314814814814814,0.8324697754749568,"(28, 33]"
c74b8526ac5d3a56e3d88b8d5fd8654a,26,M,Has no high school or college education,,,False,True,1597,109,448,566,6393,1932,70,8.0,0.5857142857142857,0.013093093093093092,4.110091743119266,0.7915194346289752,"(23, 28]"
b315dcb19ee3ed6993eba2ea25fad7cc,33,M,Has no high school or college education,,,False,False,1483,11,218,273,701,11436,15,18.066666666666666,0.5333333333333333,0.0009063195188267282,19.818181818181817,0.7985347985347986,"(28, 33]"
235bb8091ec6ef795e02df74bcc616d9,41,M,Has no high school or college education,Seattle,Washington,False,False,1650,93,506,578,2575,2635,52,10.788461538461538,0.8461538461538461,0.01785028790786948,5.440860215053763,0.8754325259515571,"(38, 43]"
d5209e9250b00db316e043f61b2d85a4,26,M,Has no high school or college education,Beaumont,Texas,False,True,2325,129,371,510,4092,27192,107,4.757009345794392,0.6355140186915887,0.004123513617184504,2.875968992248062,0.7274509803921568,"(23, 28]"
3c311f41d91cc091a225a1d448f74ee9,33,M,Has no high school or college education,Leipzig,Sachsen,False,True,1429,151,2627,2877,9064,197,81,35.53086419753087,0.7037037037037037,0.016304934672281612,17.397350993377483,0.9131039277024678,"(28, 33]"
4d7fd840744000363cb6dc8d12721279,25,M,Has no high school or college education,Zürich,Schweiz,False,False,1404,28,185,171,477,3037,8,21.25,0.875,0.00796812749003984,6.607142857142857,1.0818713450292399,"(23, 28]"
7fc00d576ce2284d0645bd9a05923b04,24,M,Has no high school or college education,,,False,True,3040,14,28,37,1884,12078,5,7.4,0.6,0.0010027216731127346,2.0,0.7567567567567568,"(23, 28]"
ac205dec86749cb0bc1820759778e8b7,26,M,Has high school and/or college education,,,True,False,3445,1275,2145,1805,4239,86657,315,6.215873015873016,0.33650793650793653,0.014027019890864285,1.6823529411764706,1.188365650969529,"(23, 28]"
2bcdaf372d5d58aae7344dba7cb4fcb5,26,M,Has no high school or college education,Tampere,Suomi,False,False,1453,60,2170,1843,481,5594,23,80.04347826086956,0.6956521739130435,0.009876543209876543,36.166666666666664,1.1774281063483452,"(23, 28]"
79c23942848aa68a34f5e361da66ade5,33,M,Has no high school or college education,,,False,False,1458,132,720,886,1753,42340,112,7.910714285714286,0.6964285714285714,0.002993672465017123,5.454545454545454,0.8126410835214447,"(28, 33]"
19a0fb3d0ee7bc5d1d94f18c0adf587f,29,M,Has no high school or college education,,,False,False,2209,483,3954,5380,34364,166098,363,14.804407713498623,0.721763085399449,0.002409434206981872,8.186335403726709,0.7349442379182156,"(28, 33]"
efe2869a59ebe60def74a615335505c0,25,M,Has no high school or college education,Phoenix,Arizona,False,False,1517,57,166,168,3559,5373,26,6.461538461538462,0.5,0.006381549484997761,2.912280701754386,0.9880952380952381,"(23, 28]"
258e1114a845d94aa20cce699002c4c5,27,F,Has high school and/or college education,,,False,False,3267,137,796,569,177,18374,39,14.58974358974359,0.46153846153846156,0.007385046628214113,5.810218978102189,1.398945518453427,"(23, 28]"
4dbb4c91b677a4a8cadcb27a3122c93a,30,M,Has no high school or college education,Helsinki,Uusimaa,False,False,1524,637,423,540,12060,61449,89,6.0,0.651685393258427,0.008665605572106817,0.6640502354788069,0.7833333333333333,"(28, 33]"
a124bbdc98df6b93f4c8c59cf9c8e2a0,31,M,Has no high school or college education,,,False,False,1399,7,0,0,1047,508,0,0.0,0.0,0.0045016077170418,0.0,0.0,"(28, 33]"
0bc12445a88a90393bbc1e45047b0ee7,28,M,Has no high school or college education,Zürich,Schweiz,False,False,1503,149,281,223,2330,66106,65,3.4153846153846152,0.5692307692307692,0.002177216669589105,1.8859060402684564,1.2600896860986548,"(23, 28]"
471e4a61e8e28e3f984e09c0d38790f7,28,M,Has no high school or college education,,,False,False,1984,375,621,512,7785,7152,61,8.40983606557377,0.45901639344262296,0.02510544286001205,1.656,1.212890625,"(23, 28]"
65a9b8d851c6336db44a6f4e5dc0b4db,40,M,Has no high school or college education,*,Nederland,False,True,1608,32,388,435,4171,5392,22,19.318181818181817,0.7272727272727273,0.0033462302624699364,12.125,0.8919540229885058,"(38, 43]"
2dd520a7053f17e18761b70c395dbe53,29,M,Has no high school or college education,,,False,False,1464,119,161,166,4878,3346,15,10.933333333333334,0.8,0.014469844357976654,1.3529411764705883,0.9698795180722891,"(28, 33]"
f86336ca09fca645ef567b79d44e99aa,29,F,Has high school and/or college education,Montreal,Canada,False,True,3619,611,279,205,1840,48536,109,3.110091743119266,0.41284403669724773,0.012128791488010163,0.45662847790507366,1.3609756097560977,"(28, 33]"
499576b9ebd6e28e253e665f21829d19,28,M,Has no high school or college education,Groningen,Groningen,False,False,1480,24,66,37,354,3193,5,7.4,0.4,0.0067662813645334085,2.75,1.7837837837837838,"(23, 28]"
1a80f3abfb235c0e3e9e630763698fd2,36,M,Has high school and/or college education,Stuttgart,Germany,False,False,3486,683,2183,2185,4336,60561,100,20.06,0.81,0.010524369385333682,3.1961932650073206,0.9990846681922196,"(33, 38]"
1e6bee7bb02d7cbbb40e050464202570,26,F,Has high school and/or college education,,,False,True,2796,1823,5908,4766,4093,62390,800,5.91125,0.595,0.02742054359761142,3.240811848601207,1.239613932018464,"(23, 28]"
e247aced7cab40bc3a8c5f09e6be589a,25,M,Has no high school or college education,Avon,CT,False,True,2520,667,14358,20175,34347,56297,624,32.21634615384615,0.7724358974358975,0.007358457261374167,21.52623688155922,0.7116728624535316,"(23, 28]"
4bd6b41e863bcf347479da7b3e54527a,32,M,Has no high school or college education,,,False,False,2205,690,434,465,51971,16468,38,12.236842105263158,0.7631578947368421,0.010081970806119318,0.6289855072463768,0.9333333333333333,"(28, 33]"
5d22d10ac7d2d66e6586b5d46899376e,31,M,Has no high school or college education,,,True,True,1795,86,107,110,4101,8442,24,3.4166666666666665,0.5833333333333334,0.006856413936059954,1.244186046511628,0.9727272727272728,"(28, 33]"
4e9d4f143860a7bc22ea7a1a8d14638b,32,M,Has no high school or college education,Bratislava,Slovakia,False,False,1384,3,67,53,47,6744,2,26.5,1.0,0.00044176115446915035,22.333333333333332,1.2641509433962264,"(28, 33]"
1958b06cc28c78a2b7517e342a788bad,31,F,Has no high school or college education,Vancouver,British Columbia,False,False,1509,156,337,290,1142,93050,35,8.285714285714286,0.6,0.0016561916086291829,2.16025641025641,1.1620689655172414,"(28, 33]"
bd02b0a96c7139e5f609596fadf329ae,41,M,Has no high school or college education,Bruxelles,Belgique,True,False,2064,266,7831,11519,4999,40104,221,52.13122171945702,0.8054298642533937,0.005897612132230672,29.43984962406015,0.6798333188644847,"(38, 43]"
2760326312b334a80234ec5b6ded7b2f,34,M,Has no high school or college education,Zofingen,Aargau,False,False,1415,854,3363,3609,16438,1284,288,12.53125,0.5590277777777778,0.04818869202121657,3.9379391100702574,0.9318370739817123,"(33, 38]"
74275841b2f5e3dd4eefd1de11f46486,26,M,Has no high school or college education,,,False,True,1704,288,346,406,11808,58352,118,3.364406779661017,0.3983050847457627,0.004104903078677309,1.2013888888888888,0.8522167487684729,"(23, 28]"
33da5c1113ce8b5607ad94a391409f76,27,M,Has no high school or college education,,,False,False,1835,43,574,583,4278,6886,23,24.391304347826086,0.5652173913043478,0.0038516660695091364,13.348837209302326,0.9845626072041166,"(23, 28]"
ab6acb18b762737b0bbedf68011885b1,28,M,Has no high school or college education,,,False,False,1515,97,258,376,7224,7378,94,3.9893617021276597,0.5212765957446809,0.0066429256266264895,2.6597938144329896,0.6861702127659575,"(23, 28]"
2cb087cc0ae1b1f4452818a7067ede75,33,M,Has no high school or college education,Portland,OR,True,True,1434,238,1587,1468,5579,13649,151,10.0,0.6357615894039735,0.012377782400665695,6.668067226890757,1.0810626702997275,"(28, 33]"
76c4f851b3eff5a12c405795981c86fd,27,M,Has high school and/or college education,,,False,False,3147,706,324,382,25303,33295,107,3.560747663551402,0.40186915887850466,0.012048192771084338,0.45892351274787535,0.8481675392670157,"(23, 28]"
ae463e6a59b87090c9668735aaf785b3,25,M,Has no high school or college education,Madison,Wisconsin,False,False,2149,110,125,190,48500,38355,62,2.8870967741935485,0.3870967741935484,0.00126647861378159,1.1363636363636365,0.6578947368421053,"(23, 28]"
e600890ecb46e64bfb0382511b332a6b,24,M,Has no high school or college education,Kings Point,NY,True,False,1351,23,50,94,1915,1271,18,3.9444444444444446,0.6666666666666666,0.007219083490269931,2.1739130434782608,0.5319148936170213,"(23, 28]"
38fe9a83d24216eaf8f5c24de68505ff,28,M,Has no high school or college education,,,True,False,1689,416,1438,1509,1068,3817,276,5.467391304347826,0.4963768115942029,0.08515864892528148,3.456730769230769,0.9529489728296885,"(23, 28]"
42e7f8dfe8d07e007fe0246d1ee83304,27,M,Has no high school or college education,Stockholm,Sverige,True,False,1915,332,744,1019,24736,18908,147,6.931972789115647,0.6802721088435374,0.007607002107964439,2.2409638554216866,0.7301275760549558,"(23, 28]"
c43dc29c30414ac3d2c8d57049aaae6a,27,M,Has no high school or college education,Hartford,CT,False,False,1532,393,1586,2071,12363,18459,235,8.761702127659575,0.6468085106382979,0.01275063266497956,4.035623409669212,0.7658136166103332,"(23, 28]"
07458e73c4b554e03bd95cecd4e1aa21,30,M,Has no high school or college education,,,False,False,1385,2302,8137,9982,31247,308,2399,4.159233013755731,0.3630679449770738,0.07295198859134844,3.5347523892267594,0.8151673011420557,"(28, 33]"
7514bff3d8cafee5b55420e6274ae7e4,30,M,Has no high school or college education,,,False,False,2319,49,762,741,5856,48087,38,19.5,0.6578947368421053,0.0009083662384368685,15.551020408163266,1.0283400809716599,"(28, 33]"
c8dff30e781713f08386e1069a5fa1f1,27,M,Has no high school or college education,,,False,False,1577,1701,9244,9515,5181,13264,1048,9.045801526717558,0.7175572519083969,0.09222011385199241,5.434450323339212,0.971518654755649,"(23, 28]"
d77aa4efd4a8ecde857ee3dee89f3a23,25,M,Has no high school or college education,Brașov,Romania,False,True,1582,26,20,27,1029,20011,5,5.4,0.6,0.00123574144486692,0.7692307692307693,0.7407407407407407,"(23, 28]"
0c6df9bb60b63eb0b5c38264f33d8bab,28,M,Has no high school or college education,,,False,False,1428,292,1078,1150,26281,2209,132,8.742424242424242,0.36363636363636365,0.01024921024921025,3.691780821917808,0.9373913043478261,"(23, 28]"
a356ee2959f99a0c4899e0e2928c6183,31,M,Has no high school or college education,,,False,True,1364,3,0,2,1739,1243,2,1.0,0.0,0.001006036217303823,0.0,0.0,"(28, 33]"
2d09cfd5903ed3cdc3f8803b726ff90b,29,M,Has no high school or college education,Praha,Česko,False,True,2044,552,6565,6998,18717,5071,386,16.99481865284974,0.6476683937823834,0.023204977299478728,11.893115942028986,0.9381251786224636,"(28, 33]"
915456f4714bdb4d7e1b141a896cab1d,26,M,Has high school and/or college education,Voronej,Rusya,False,False,3146,356,1770,2120,21081,10521,251,7.816733067729084,0.6374501992031872,0.011265109803177013,4.97191011235955,0.8349056603773585,"(23, 28]"
00ff275ea954e6564836e1375c31ce25,24,M,Has no high school or college education,Cork,Ireland,False,True,1777,503,1305,1316,20914,5554,114,11.06140350877193,0.8070175438596491,0.019004080398972344,2.594433399602386,0.9916413373860182,"(23, 28]"
d1a37c112405d456f8119556194dd30c,34,F,Has no high school or college education,Bochum,North Rhine-Westphalia,False,False,1429,43,182,126,218,28507,22,5.7272727272727275,0.6363636363636364,0.001496953872932985,4.232558139534884,1.4444444444444444,"(33, 38]"
4e181db19bfe31ca64efc5c6346ca909,25,M,Has no high school or college education,,,False,False,1449,43,46,65,185,1286,4,15.75,1.0,0.029231815091774305,1.069767441860465,0.7076923076923077,"(23, 28]"
0803a210f1121f30a8c739878a348808,24,M,Has high school and/or college education,São Paulo,Brasil,True,True,3790,4821,9531,9724,108872,43106,1054,9.233396584440227,0.5189753320683111,0.0317216965613444,1.9769757311761045,0.9801522007404361,"(23, 28]"
d40e4b59c07b4771cf3a4ccaba56556a,25,M,Has no high school or college education,,,False,True,1336,2,0,0,30,3329,0,0.0,0.0,0.0005954153021732659,0.0,0.0,"(23, 28]"
9d1f74d5e4e3cee5fb5ce861a074da49,33,M,Has no high school or college education,Ede,Gelderland,False,False,1997,24,73,88,2443,3268,15,5.8,0.6666666666666666,0.004202416389423919,3.0416666666666665,0.8295454545454546,"(28, 33]"
b9c40e100cb37b69a548fa01f42822f5,29,F,Has no high school or college education,London,England,True,False,1940,68,499,469,186,41532,25,18.76,0.88,0.0016299918500407497,7.338235294117647,1.0639658848614073,"(28, 33]"
53b5a9f465a2f47d859ab9769fafe209,24,M,Has no high school or college education,New York,New York,True,True,1735,473,483,418,804,10759,86,4.627906976744186,0.5930232558139535,0.04090633918533253,1.0211416490486258,1.1555023923444976,"(23, 28]"
fdcf2b93bdafeb0409197b90436de93f,33,M,Has high school and/or college education,,,False,False,3036,829,2289,2735,43547,550653,613,4.456769983686787,0.5921696574225123,0.0013951531470885225,2.761158021712907,0.8369287020109689,"(28, 33]"
f0ef170586e904224550c33f67c2c54f,29,M,Has no high school or college education,Madison,WI,True,True,1353,33,51,83,3146,14425,13,6.384615384615385,0.6153846153846154,0.00187809458767287,1.5454545454545454,0.6144578313253012,"(28, 33]"
caccace70211eebbd30d84575d178b39,27,M,Has no high school or college education,München,Bayern,False,True,1913,97,250,234,1187,11016,14,16.714285714285715,0.7857142857142857,0.00794886503318856,2.577319587628866,1.0683760683760684,"(23, 28]"
ce372968a342b2c301ebf81a1b0588ee,28,M,Has no high school or college education,Houston,Texas,False,False,2333,26,160,182,8255,30913,24,7.583333333333333,0.75,0.0006638071895424837,6.153846153846154,0.8791208791208791,"(23, 28]"
c121b78531e2db61d9c11bcc2764da9d,28,M,Has no high school or college education,,,False,True,1329,4,9,9,364,804,4,2.25,0.5,0.003424657534246575,2.25,1.0,"(23, 28]"
2473c13ef704fc95d1436caad916dfa4,23,F,Has no high school or college education,Hod Hasharon,Israel,True,True,1369,184,1684,1138,386,4937,105,10.695238095238095,0.6761904761904762,0.034566973511177906,9.152173913043478,1.4797891036906854,"(18, 23]"
c778fa64929372a27628113547b16a44,43,M,Has no high school or college education,,,True,True,2104,78,2464,2103,6586,7621,44,48.95454545454545,0.6818181818181818,0.005490251284578025,31.58974358974359,1.171659533999049,"(38, 43]"
d7ca129d2d6ee9a14f11a8496d78ea00,28,M,Has no high school or college education,Stockholm,Sverige,False,True,1497,142,243,273,1907,613,52,5.230769230769231,0.5961538461538461,0.05634920634920635,1.7112676056338028,0.8901098901098901,"(23, 28]"
ae91ea66e5bd032df74b558c32484d78,39,M,Has no high school or college education,Frankfurt am Main,Deutschland,False,False,1459,47,212,243,5149,20536,38,6.394736842105263,0.6578947368421053,0.0018298617870352346,4.51063829787234,0.8724279835390947,"(38, 43]"
7f1f34b58bd31e248f37c68770a33136,31,M,Has high school and/or college education,San Francisco,CA,False,False,4178,1755,5489,7674,139532,1838,1424,6.546348314606742,0.7317415730337079,0.012414232156751786,3.1276353276353275,0.7152723481886891,"(28, 33]"
904ec30bfd151f2dc2d6b0e35b8b629d,24,M,Has no high school or college education,,,True,True,1429,75,49,76,1093,8623,17,4.588235294117647,0.7058823529411765,0.007719226018937835,0.6533333333333333,0.6447368421052632,"(23, 28]"
77a5101ebe7404af04715cd81422b5d3,51,M,Has no high school or college education,Berkeley,CA,False,False,2250,112,3851,4117,2386,20434,110,37.42727272727273,0.8363636363636363,0.0049079754601227,34.38392857142857,0.9353898469759534,"(48, 53]"
ae9e965241bd5cf15f91297167525b6c,28,M,Has high school and/or college education,Stockholm,Stockholm,True,True,3268,739,1993,2193,6356,21266,292,7.5,0.5924657534246576,0.026754036637462893,2.6968876860622464,0.9088007295941632,"(23, 28]"
58176e5c0af83a48a99dbac8df9eabcf,35,M,Has high school and/or college education,London,England,True,False,3920,1668,5878,4806,155456,135326,1076,6.271375464684015,0.4107806691449814,0.005736256026851731,3.5239808153477217,1.2230545151893466,"(33, 38]"
75611bae5d243a12e2d46e904fcaa483,39,F,Has no high school or college education,San Francisco,CA,True,False,1633,331,1082,808,959,100553,118,6.6525423728813555,0.4491525423728814,0.0032606982425723067,3.268882175226586,1.3391089108910892,"(38, 43]"
2de0d28b284e6704535f99daa1f35d0a,33,M,Has high school and/or college education,Sydney,NSW,False,True,3493,26,124,130,3595,483848,12,10.833333333333334,0.4166666666666667,5.3339569959974804e-05,4.769230769230769,0.9538461538461539,"(28, 33]"
1a797d0c68e3f3800298f08173b9f147,26,M,Has no high school or college education,Belo Horizonte,Minas Gerais,False,False,1672,40,648,427,5296,7959,24,17.625,0.7916666666666666,0.003017729158807997,16.2,1.5175644028103044,"(23, 28]"
ec6ebd712e06ce8df818e6e92f4df1ae,27,M,Has no high school or college education,Friedrichshafen,Baden-Württemberg,False,False,1344,1,0,1,1306,1295,1,1.0,0.0,0.00038446751249519417,0.0,0.0,"(23, 28]"
3ebb44df0d67de51a8842dced9542eed,33,M,Has high school and/or college education,Oullins,Auvergne-Rhône-Alpes,True,True,3466,16,66,89,5113,6758,16,5.625,0.5625,0.001347822424395586,4.125,0.7415730337078652,"(28, 33]"
45a3d3346765ce9db72d5d0898e4675d,45,M,Has no high school or college education,Albany,California,True,False,4113,67,121,166,2257,3315,38,4.2368421052631575,0.5263157894736842,0.01202440775305097,1.8059701492537314,0.7289156626506024,"(43, 48]"
c8ded3e1a4c7a3aa3789e7b846a03fda,47,F,Has no high school or college education,Los Angeles,CA,False,False,1754,2404,13341,10256,8565,188434,1550,6.533548387096774,0.6290322580645161,0.01220310762998797,5.549500831946755,1.3007995319812793,"(43, 48]"
4bae60790120dc8892e04ab168e16874,25,M,Has no high school or college education,,,False,False,1394,55,18,15,7183,3675,8,1.875,0.5,0.005065389574507276,0.32727272727272727,1.2,"(23, 28]"
b6ca4b71845786832136b05fc58a6add,26,M,Has no high school or college education,,,False,False,1339,108,340,463,7291,23053,29,15.96551724137931,0.6551724137931034,0.0035591879778539416,3.1481481481481484,0.734341252699784,"(23, 28]"
9bca32cc2ad2e09eb4a5e90655e6549d,24,F,Has no high school or college education,Copenhagen,Capital Region,False,True,1328,64,48,35,217,3494,14,9.928571428571429,0.5714285714285714,0.017246025330099703,0.75,1.3714285714285714,"(23, 28]"
5e533f4fbc8606dd63f9f6be1ee1868d,39,M,Has high school and/or college education,Los Angeles,CA,False,False,4121,76,44,35,7241,60323,46,1.8695652173913044,0.1956521739130435,0.0011248593925759281,0.5789473684210527,1.2571428571428571,"(38, 43]"
89b05942b33bdb2a9c5c4939dcc1313f,23,M,Has no high school or college education,Turku,Finland,False,False,1366,50,830,857,2519,15789,51,16.88235294117647,0.8235294117647058,0.002731046537032991,16.6,0.9684947491248541,"(18, 23]"
3224f8b29ca35e187b363b3de1baa3f4,142,M,Has no high school or college education,,,False,False,1801,119,619,467,4890,33051,89,5.191011235955056,0.5393258426966292,0.0031364486966606047,5.201680672268908,1.3254817987152034,
